event_id,true_master_id,resolved_id,correct,problem_class,alias_hit,route,confidence,sig_source_agreement,sig_text_match,sig_barcode,overrides,rationale,barcode_verdict,barcode_score,barcode_agreeing,barcode_corrupt_sources,barcode_detail
abt-buy_0178,434,434,True,unresolved,False,reject,0.201,0.0,0.575,0.0,,"reject at 0.20 — source agreement 0.00, text margin 0.58, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0179,433,433,True,unresolved,False,reject,0.222,0.0,0.634,0.0,,"reject at 0.22 — source agreement 0.00, text margin 0.63, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0180,366,366,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0181,185,185,True,unresolved,False,reject,0.292,0.0,0.836,0.0,,"reject at 0.29 — source agreement 0.00, text margin 0.84, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0182,355,355,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0183,286,286,True,unresolved,False,reject,0.278,0.0,0.795,0.0,,"reject at 0.28 — source agreement 0.00, text margin 0.80, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0184,145,145,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0185,282,282,True,unresolved,False,reject,0.282,0.0,0.807,0.0,,"reject at 0.28 — source agreement 0.00, text margin 0.81, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0186,184,184,True,unresolved,False,reject,0.269,0.0,0.767,0.0,,"reject at 0.27 — source agreement 0.00, text margin 0.77, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0187,206,206,True,unresolved,False,reject,0.337,0.0,0.963,0.0,,"reject at 0.34 — source agreement 0.00, text margin 0.96, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0188,196,196,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0189,220,220,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0190,218,218,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0191,427,427,True,unresolved,False,reject,0.275,0.0,0.786,0.0,,"reject at 0.28 — source agreement 0.00, text margin 0.79, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0192,398,398,True,unresolved,False,reject,0.321,0.0,0.917,0.0,,"reject at 0.32 — source agreement 0.00, text margin 0.92, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0193,372,372,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0194,784,784,True,unresolved,False,reject,0.159,0.0,0.453,0.0,,"reject at 0.16 — source agreement 0.00, text margin 0.45, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0195,234,234,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0196,792,792,True,unresolved,False,reject,0.348,0.0,0.995,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0197,353,353,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0198,209,209,True,unresolved,False,reject,0.303,0.0,0.864,0.0,,"reject at 0.30 — source agreement 0.00, text margin 0.86, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0199,419,419,True,unresolved,False,reject,0.253,0.0,0.722,0.0,,"reject at 0.25 — source agreement 0.00, text margin 0.72, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0200,493,493,True,unresolved,False,reject,0.317,0.0,0.905,0.0,,"reject at 0.32 — source agreement 0.00, text margin 0.90, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0201,1048,1048,True,unresolved,False,reject,0.322,0.0,0.92,0.0,,"reject at 0.32 — source agreement 0.00, text margin 0.92, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0202,1052,1052,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0203,329,329,True,unresolved,False,reject,0.295,0.0,0.843,0.0,,"reject at 0.29 — source agreement 0.00, text margin 0.84, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0204,257,257,True,unresolved,False,reject,0.263,0.0,0.752,0.0,,"reject at 0.26 — source agreement 0.00, text margin 0.75, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0205,280,280,True,unresolved,False,reject,0.207,0.0,0.593,0.0,,"reject at 0.21 — source agreement 0.00, text margin 0.59, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0206,421,421,True,unresolved,False,reject,0.256,0.0,0.732,0.0,,"reject at 0.26 — source agreement 0.00, text margin 0.73, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0207,393,393,True,unresolved,False,reject,0.272,0.0,0.778,0.0,,"reject at 0.27 — source agreement 0.00, text margin 0.78, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0208,318,318,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0209,1057,1057,True,unresolved,False,reject,0.341,0.0,0.974,0.0,,"reject at 0.34 — source agreement 0.00, text margin 0.97, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0210,360,360,True,unresolved,False,reject,0.292,0.0,0.833,0.0,,"reject at 0.29 — source agreement 0.00, text margin 0.83, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0211,432,432,True,unresolved,False,reject,0.308,0.0,0.879,0.0,,"reject at 0.31 — source agreement 0.00, text margin 0.88, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0212,787,787,True,unresolved,False,reject,0.299,0.0,0.853,0.0,,"reject at 0.30 — source agreement 0.00, text margin 0.85, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0213,244,244,True,unresolved,False,reject,0.21,0.0,0.6,0.0,,"reject at 0.21 — source agreement 0.00, text margin 0.60, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0214,258,258,True,unresolved,False,reject,0.242,0.0,0.691,0.0,,"reject at 0.24 — source agreement 0.00, text margin 0.69, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0215,221,221,True,unresolved,False,reject,0.342,0.0,0.977,0.0,,"reject at 0.34 — source agreement 0.00, text margin 0.98, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0216,188,188,True,unresolved,False,reject,0.287,0.0,0.82,0.0,,"reject at 0.29 — source agreement 0.00, text margin 0.82, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0217,67,67,True,unresolved,False,reject,0.326,0.0,0.931,0.0,,"reject at 0.33 — source agreement 0.00, text margin 0.93, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0218,108,108,True,unresolved,False,reject,0.325,0.0,0.93,0.0,,"reject at 0.33 — source agreement 0.00, text margin 0.93, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0219,186,186,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0220,229,229,True,unresolved,False,reject,0.18,0.0,0.513,0.0,,"reject at 0.18 — source agreement 0.00, text margin 0.51, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0221,212,212,True,unresolved,False,reject,0.183,0.0,0.522,0.0,,"reject at 0.18 — source agreement 0.00, text margin 0.52, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0222,230,230,True,unresolved,False,reject,0.231,0.0,0.659,0.0,,"reject at 0.23 — source agreement 0.00, text margin 0.66, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0223,211,211,True,unresolved,False,reject,0.187,0.0,0.535,0.0,,"reject at 0.19 — source agreement 0.00, text margin 0.54, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0224,287,287,True,unresolved,False,reject,0.335,0.0,0.958,0.0,,"reject at 0.34 — source agreement 0.00, text margin 0.96, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0225,420,420,True,unresolved,False,reject,0.316,0.0,0.904,0.0,,"reject at 0.32 — source agreement 0.00, text margin 0.90, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0226,213,213,True,unresolved,False,reject,0.209,0.0,0.598,0.0,,"reject at 0.21 — source agreement 0.00, text margin 0.60, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0227,248,248,True,unresolved,False,reject,0.236,0.0,0.675,0.0,,"reject at 0.24 — source agreement 0.00, text margin 0.68, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0228,214,214,True,unresolved,False,reject,0.239,0.0,0.683,0.0,,"reject at 0.24 — source agreement 0.00, text margin 0.68, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0229,245,245,True,unresolved,False,reject,0.286,0.0,0.817,0.0,,"reject at 0.29 — source agreement 0.00, text margin 0.82, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0230,339,339,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0231,1074,1074,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0232,375,375,True,unresolved,False,reject,0.23,0.0,0.657,0.0,,"reject at 0.23 — source agreement 0.00, text margin 0.66, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0233,1051,1051,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0234,838,838,True,unresolved,False,reject,0.177,0.0,0.507,0.0,,"reject at 0.18 — source agreement 0.00, text margin 0.51, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0235,174,174,True,unresolved,False,reject,0.236,0.0,0.674,0.0,,"reject at 0.24 — source agreement 0.00, text margin 0.67, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0236,251,251,True,unresolved,False,reject,0.264,0.0,0.754,0.0,,"reject at 0.26 — source agreement 0.00, text margin 0.75, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0237,241,241,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0238,377,377,True,unresolved,False,reject,0.335,0.0,0.957,0.0,,"reject at 0.34 — source agreement 0.00, text margin 0.96, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0239,267,267,True,unresolved,False,reject,0.238,0.0,0.681,0.0,,"reject at 0.24 — source agreement 0.00, text margin 0.68, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0240,289,289,True,unresolved,False,reject,0.319,0.0,0.911,0.0,,"reject at 0.32 — source agreement 0.00, text margin 0.91, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0241,559,559,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0242,507,507,True,unresolved,False,reject,0.322,0.0,0.92,0.0,,"reject at 0.32 — source agreement 0.00, text margin 0.92, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0243,271,271,True,unresolved,False,reject,0.276,0.0,0.787,0.0,,"reject at 0.28 — source agreement 0.00, text margin 0.79, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0244,290,290,True,unresolved,False,reject,0.252,0.0,0.719,0.0,,"reject at 0.25 — source agreement 0.00, text margin 0.72, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0245,309,309,True,unresolved,False,reject,0.271,0.0,0.773,0.0,,"reject at 0.27 — source agreement 0.00, text margin 0.77, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0246,269,269,True,unresolved,False,reject,0.289,0.0,0.824,0.0,,"reject at 0.29 — source agreement 0.00, text margin 0.82, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0247,268,268,True,unresolved,False,reject,0.258,0.0,0.738,0.0,,"reject at 0.26 — source agreement 0.00, text margin 0.74, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0248,270,270,True,unresolved,False,reject,0.264,0.0,0.754,0.0,,"reject at 0.26 — source agreement 0.00, text margin 0.75, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0249,253,253,True,unresolved,False,reject,0.339,0.0,0.969,0.0,,"reject at 0.34 — source agreement 0.00, text margin 0.97, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0250,231,231,True,unresolved,False,reject,0.254,0.0,0.725,0.0,,"reject at 0.25 — source agreement 0.00, text margin 0.72, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0251,141,141,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0252,52,52,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0253,112,112,True,unresolved,False,reject,0.29,0.0,0.827,0.0,,"reject at 0.29 — source agreement 0.00, text margin 0.83, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0254,187,187,True,unresolved,False,reject,0.22,0.0,0.629,0.0,,"reject at 0.22 — source agreement 0.00, text margin 0.63, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0255,1054,1054,True,unresolved,False,reject,0.251,0.0,0.717,0.0,,"reject at 0.25 — source agreement 0.00, text margin 0.72, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0256,361,361,True,unresolved,False,reject,0.24,0.0,0.687,0.0,,"reject at 0.24 — source agreement 0.00, text margin 0.69, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0257,969,969,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0258,137,137,True,unresolved,False,reject,0.313,0.0,0.894,0.0,,"reject at 0.31 — source agreement 0.00, text margin 0.89, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0259,224,224,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0260,1030,1030,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0261,274,274,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0262,240,240,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0263,668,668,True,unresolved,False,reject,0.341,0.0,0.975,0.0,,"reject at 0.34 — source agreement 0.00, text margin 0.97, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0264,974,974,True,unresolved,False,reject,0.311,0.0,0.89,0.0,,"reject at 0.31 — source agreement 0.00, text margin 0.89, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0265,239,239,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0266,855,855,True,unresolved,False,reject,0.293,0.0,0.837,0.0,,"reject at 0.29 — source agreement 0.00, text margin 0.84, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0267,126,126,True,unresolved,False,reject,0.171,0.0,0.49,0.0,,"reject at 0.17 — source agreement 0.00, text margin 0.49, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0268,122,122,True,unresolved,False,reject,0.243,0.0,0.693,0.0,,"reject at 0.24 — source agreement 0.00, text margin 0.69, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0269,124,124,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0270,301,301,True,unresolved,False,reject,0.282,0.0,0.804,0.0,,"reject at 0.28 — source agreement 0.00, text margin 0.80, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0271,297,297,True,unresolved,False,reject,0.257,0.0,0.735,0.0,,"reject at 0.26 — source agreement 0.00, text margin 0.74, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0272,272,272,True,unresolved,False,reject,0.249,0.0,0.713,0.0,,"reject at 0.25 — source agreement 0.00, text margin 0.71, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0273,273,273,True,unresolved,False,reject,0.272,0.0,0.777,0.0,,"reject at 0.27 — source agreement 0.00, text margin 0.78, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0274,279,279,True,unresolved,False,reject,0.305,0.0,0.872,0.0,,"reject at 0.31 — source agreement 0.00, text margin 0.87, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0275,640,640,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0276,1079,1079,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0277,1071,1071,True,unresolved,False,reject,0.283,0.0,0.81,0.0,,"reject at 0.28 — source agreement 0.00, text margin 0.81, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0278,416,416,True,unresolved,False,reject,0.199,0.0,0.568,0.0,,"reject at 0.20 — source agreement 0.00, text margin 0.57, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0279,292,292,True,unresolved,False,reject,0.35,0.0,1.0,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0280,313,313,True,unresolved,False,reject,0.206,0.0,0.588,0.0,,"reject at 0.21 — source agreement 0.00, text margin 0.59, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0281,333,333,True,unresolved,False,reject,0.149,0.0,0.426,0.0,,"reject at 0.15 — source agreement 0.00, text margin 0.43, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0282,788,788,True,unresolved,False,reject,0.278,0.0,0.794,0.0,,"reject at 0.28 — source agreement 0.00, text margin 0.79, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
abt-buy_0283,1077,1077,True,unresolved,False,reject,0.348,0.0,0.996,0.0,,"reject at 0.35 — source agreement 0.00, text margin 1.00, barcode insufficient_data",insufficient_data,0.0,,master|supplier,"only 0 checksum-valid barcode(s) available; corrupt reading from master, supplier"
